Pre-Match PPG (Home),Pre-Match PPG (Away),home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_fouls,away_team_fouls,home_team_possession,team_a_xg,team_b_xg,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,result
1.6,0.8,2,7,0,0,3,0,5,12,3,6,16,16,35,0.79,1.52,2.38,3.69,3.0,0.0
2.0,0.2,4,4,0,0,1,0,16,5,12,2,13,16,45,2.05,0.6,1.83,3.94,4.49,0.0
2.0,2.0,4,6,4,0,3,0,10,10,5,4,13,15,43,1.28,1.24,1.77,4.14,4.59,0.0
1.4,1.6,4,9,2,0,3,1,8,18,6,3,12,11,44,1.31,1.96,2.14,3.82,3.38,0.0
1.25,1.4,5,6,3,0,4,0,8,9,4,6,16,17,45,1.38,1.53,2.53,3.43,2.96,2.0
1.2,1.2,3,9,3,1,3,0,6,12,5,6,14,22,47,0.98,1.78,2.14,3.39,3.25,0.0
2.4,2.4,5,4,2,0,2,0,10,11,4,4,16,11,47,1.3,1.4,2.56,3.27,3.05,1.0
1.0,1.4,7,7,1,0,3,0,8,11,7,4,13,17,57,1.47,1.29,2.04,3.29,4.32,1.0
1.4,1.4,10,5,3,1,3,1,12,14,3,9,13,6,52,0.0,0.0,3.56,3.63,2.14,2.0
1.67,2.4,4,4,1,0,3,0,10,13,6,8,16,13,31,1.44,1.93,3.64,3.81,2.05,1.0
1.2,1.0,4,2,2,0,2,0,9,10,6,4,16,17,50,1.33,1.22,2.57,3.21,3.09,0.0
0.6,0.17,7,2,2,0,0,0,21,6,9,4,18,16,49,2.22,0.87,2.18,3.37,3.71,0.0
1.0,0.8,1,3,1,0,4,0,12,10,6,8,9,15,61,0.0,0.0,2.34,3.58,3.14,1.0
0.67,2.4,7,4,4,0,2,0,13,13,5,7,12,13,42,0.0,0.0,3.07,3.61,2.36,0.0
0.4,1.67,2,2,2,0,2,0,8,8,4,4,10,20,50,0.0,0.0,2.87,3.66,2.48,1.0
1.8,2.4,3,6,1,1,2,0,9,10,6,4,22,11,41,0.0,0.0,2.78,3.54,2.62,1.0
2.17,1.67,5,2,2,0,2,0,19,4,8,2,16,16,60,2.25,0.71,2.29,3.32,3.49,2.0
1.0,0.67,7,1,3,0,3,0,10,3,3,2,11,18,45,1.43,0.83,2.88,3.3,2.67,1.0
1.83,1.0,8,3,2,0,2,0,13,7,5,4,13,14,60,1.68,1.01,2.11,3.53,3.73,1.0
2.2,2.17,4,5,1,0,1,0,12,10,4,3,15,14,54,1.59,1.18,1.9,3.66,4.43,0.0
1.0,0.17,8,6,1,0,1,0,17,5,6,4,10,18,53,2.11,0.93,2.38,3.57,3.08,0.0
2.67,0.8,3,4,5,1,4,0,11,12,5,5,15,20,51,1.39,1.5,1.62,4.06,6.17,1.0
1.5,1.67,2,10,2,0,4,0,11,14,7,8,10,18,49,1.52,1.94,2.26,3.38,3.49,1.0
2.17,1.33,5,3,1,0,1,0,17,9,9,6,16,14,45,2.23,1.53,1.63,4.51,5.27,0.0
1.67,1.67,2,3,0,0,0,0,9,12,5,7,10,13,44,0.0,0.0,2.76,3.61,2.59,2.0
1.17,2.17,5,7,5,0,3,0,12,6,6,4,23,16,52,1.7,1.08,1.93,3.7,4.23,0.0
1.57,0.83,5,3,6,0,2,0,8,5,2,3,19,14,59,0.0,0.0,2.4,3.38,3.2,2.0
1.0,0.14,3,3,1,0,1,0,12,6,6,2,10,13,51,0.0,0.0,0.0,0.0,0.0,2.0
1.0,1.57,8,3,2,0,2,0,9,9,7,7,15,10,47,0.0,0.0,3.44,3.6,2.19,0.0
1.0,1.0,4,8,2,0,5,0,12,7,6,3,11,26,55,1.64,1.14,1.85,3.7,4.63,1.0
1.67,0.14,5,3,1,0,4,0,6,10,3,3,14,22,54,0.0,0.0,2.02,3.61,3.94,1.0
1.43,2.17,4,6,1,0,2,0,11,9,6,5,13,17,49,0.0,0.0,3.12,3.76,2.28,1.0
1.17,0.83,10,8,2,0,2,0,16,11,5,6,20,19,52,0.0,0.0,2.15,3.5,3.65,1.0
0.5,1.33,5,4,1,0,3,0,15,8,10,3,16,15,48,2.08,1.07,2.1,3.29,3.5,0.0
2.33,1.0,5,2,2,0,4,0,10,10,7,8,17,19,61,1.72,1.57,1.64,4.16,5.75,1.0
1.86,0.83,6,9,1,0,1,0,17,8,8,4,22,14,44,2.18,1.31,2.35,3.33,3.34,2.0
1.71,2.0,6,4,2,0,5,0,12,11,8,7,11,15,45,1.76,1.52,2.48,3.62,2.89,2.0
2.29,1.86,2,9,1,0,2,0,5,14,0,8,13,16,46,0.64,1.94,2.1,3.69,3.6,1.0
1.29,1.86,3,2,2,0,2,0,13,11,7,6,18,13,43,1.65,1.52,2.48,3.57,2.92,0.0
1.5,1.86,3,3,2,0,4,1,17,8,9,5,13,15,56,1.97,1.07,2.73,3.34,2.78,0.0
1.0,1.57,8,5,2,0,1,0,5,8,2,6,19,16,49,0.73,1.21,2.56,3.37,2.96,2.0
1.43,0.71,3,2,1,0,3,0,16,9,8,5,14,17,54,1.8,1.13,2.75,3.28,2.8,1.0
2.43,1.14,2,2,2,0,1,0,8,11,5,7,14,14,61,1.55,1.56,1.88,3.73,4.45,2.0
1.25,0.5,5,7,2,0,3,1,11,14,7,6,12,21,53,1.71,1.74,2.0,3.51,4.16,0.0
1.14,1.63,4,1,1,0,1,0,16,8,8,3,12,11,45,1.96,0.99,2.59,3.3,2.98,0.0
1.38,1.14,7,1,2,0,3,0,20,9,10,4,18,17,58,2.58,1.4,2.07,3.61,3.77,0.0
0.86,0.25,5,1,2,0,3,0,9,13,7,6,11,11,45,1.46,1.65,2.14,3.55,3.61,0.0
2.13,1.86,5,1,1,0,2,0,18,11,9,10,16,14,58,2.5,1.93,1.82,3.91,4.56,1.0
1.38,1.0,2,5,2,0,1,0,10,12,4,6,21,17,44,1.25,1.53,2.21,3.76,3.26,2.0
0.86,1.14,9,3,2,0,2,0,14,6,9,2,12,10,52,1.7,0.65,2.06,3.42,4.04,0.0
1.57,1.38,5,0,2,0,2,0,14,8,10,3,17,16,55,2.07,0.99,2.84,3.58,2.54,0.0
1.43,0.86,7,2,2,0,4,0,19,7,4,4,14,16,65,2.3,1.08,1.7,4.05,5.26,2.0
1.5,2.0,3,7,1,0,3,0,5,10,3,4,11,18,43,0.9,1.38,3.39,3.6,2.21,1.0
1.38,1.0,8,5,0,0,4,0,13,8,6,4,20,14,45,1.73,1.51,2.44,3.42,3.1,0.0
2.14,1.38,7,8,1,0,2,0,7,11,3,3,12,13,42,1.2,1.53,1.92,3.8,4.15,2.0
1.71,1.14,5,8,3,0,3,0,12,7,8,5,15,16,48,1.83,1.33,2.55,3.48,2.89,0.0
1.5,0.75,8,0,1,0,3,0,20,8,7,5,15,19,66,2.34,1.07,2.47,3.53,2.97,2.0
1.0,1.63,1,4,4,1,4,0,5,12,4,6,17,19,54,1.04,1.49,2.33,3.37,3.34,1.0
1.63,1.75,7,6,1,0,2,0,10,11,7,7,19,21,46,1.56,1.59,2.33,3.38,3.33,0.0
0.86,1.75,2,11,3,1,2,0,4,11,3,6,21,11,30,0.71,1.85,4.94,3.77,1.79,1.0
2.13,2.14,5,5,1,0,5,0,11,17,5,8,14,24,48,1.64,2.08,2.24,3.53,3.39,2.0
1.44,1.75,3,3,2,0,4,0,16,7,7,4,16,10,44,1.97,1.19,2.39,3.39,3.2,2.0
1.88,1.67,8,5,2,0,2,0,12,11,5,4,15,14,50,1.47,1.32,2.65,3.38,2.84,2.0
0.88,2.25,4,7,2,0,1,0,6,12,2,7,18,13,50,0.91,1.6,3.49,3.54,2.19,1.0
1.56,1.0,2,8,1,0,4,0,7,12,2,4,7,16,50,0.89,1.52,2.58,3.21,3.07,1.0
1.33,1.56,4,3,2,0,2,0,11,13,7,7,13,12,52,1.69,1.65,2.45,3.5,3.03,0.0
1.88,0.88,5,6,3,0,4,0,9,13,3,6,15,24,61,1.18,1.54,2.53,3.27,3.09,1.0
1.78,1.88,5,13,3,1,4,1,8,13,6,5,20,21,41,1.28,1.71,3.61,3.36,2.22,0.0
1.13,1.56,7,4,2,0,3,0,10,6,6,0,12,10,44,1.5,0.95,2.39,3.47,3.15,0.0
1.0,1.0,6,9,2,0,3,1,10,11,8,5,12,11,43,1.56,1.65,2.28,3.32,3.5,0.0
1.25,1.0,3,0,1,0,2,0,10,5,3,4,14,14,59,0.0,0.0,1.62,3.94,6.52,1.0
1.13,1.44,14,2,3,0,1,0,19,7,8,4,16,9,65,0.0,0.0,0.0,0.0,0.0,2.0
1.44,1.13,8,4,2,0,5,0,8,10,3,6,18,24,46,0.0,0.0,2.52,3.35,3.03,0.0
1.75,1.56,7,2,2,0,1,0,14,14,7,7,13,12,52,0.0,0.0,2.2,3.41,3.61,2.0
1.89,1.0,5,4,2,0,2,0,14,7,5,5,13,16,50,0.0,0.0,0.0,0.0,0.0,0.0
1.56,1.25,3,5,0,0,4,0,8,10,6,4,11,17,53,0.0,0.0,1.82,3.85,4.63,1.0
1.38,0.22,7,1,2,0,1,0,12,4,4,0,14,11,60,0.0,0.0,2.16,3.48,3.64,1.0
2.0,1.22,8,6,2,1,2,0,10,13,6,9,8,20,46,0.0,0.0,1.93,3.74,4.2,1.0
1.67,2.11,6,6,1,2,1,1,8,6,6,5,11,13,53,0.0,0.0,2.19,3.79,3.24,2.0
1.22,0.89,6,4,1,0,2,0,14,7,9,3,12,18,62,2.14,1.09,2.11,3.4,3.81,2.0
1.78,1.67,0,5,3,0,4,0,11,7,6,3,18,17,49,0.0,0.0,3.75,3.81,2.0,1.0
1.56,1.4,6,5,1,0,0,0,8,9,4,5,12,11,57,0.0,0.0,0.0,0.0,0.0,2.0
1.9,1.4,3,2,2,0,4,1,11,4,4,3,13,20,53,1.49,0.82,2.44,3.28,3.17,0.0
0.89,1.89,2,7,3,1,1,0,5,15,2,7,22,15,43,0.0,0.0,3.59,3.22,2.27,2.0
1.5,1.0,10,2,3,0,3,0,11,16,7,4,18,15,60,1.59,1.68,2.5,3.3,3.15,2.0
1.33,1.0,2,4,2,0,3,0,11,6,3,3,14,23,64,0.0,0.0,2.18,3.49,3.5,1.0
1.5,1.8,5,2,3,0,2,0,8,8,5,4,14,23,50,0.0,0.0,3.7,3.58,2.08,0.0
2.0,1.0,3,7,2,0,1,0,7,8,3,5,16,21,45,1.04,1.41,2.0,3.35,4.31,0.0
1.5,0.89,4,4,0,0,0,0,8,5,7,2,8,11,49,1.32,0.79,1.04,16.0,140.85,0.0
1.22,0.3,4,5,1,0,0,0,20,8,11,2,13,15,48,2.67,1.26,1.62,4.05,6.08,0.0
1.6,1.6,3,4,0,0,2,0,11,17,7,5,10,13,46,1.6,1.85,2.48,3.35,3.04,0.0
1.9,1.22,3,5,4,0,2,0,8,17,4,8,15,19,46,1.19,2.31,1.78,3.94,4.68,1.0
1.22,1.7,5,6,3,0,1,0,10,11,6,6,15,13,53,1.39,1.47,2.57,3.31,2.95,2.0
1.3,0.44,3,6,2,0,2,0,19,10,8,5,10,10,51,2.34,1.34,1.85,3.52,4.84,2.0
1.0,0.9,4,2,3,0,1,0,13,12,6,2,9,16,44,1.69,1.49,2.27,3.44,3.34,0.0
1.33,1.2,6,1,1,0,0,0,11,10,4,6,13,12,42,1.54,1.44,2.52,3.48,2.89,1.0
1.4,1.1,10,5,2,0,1,0,10,11,5,3,14,10,62,1.51,1.42,2.43,3.4,3.08,0.0
0.8,1.6,3,3,1,0,3,0,12,15,7,5,12,18,47,1.71,1.8,3.77,3.49,2.09,0.0
1.5,2.0,9,2,3,0,3,0,16,6,8,2,13,23,58,2.39,0.85,2.38,3.51,3.07,0.0
1.3,1.55,6,3,2,0,2,0,10,7,7,6,11,18,54,1.59,1.25,2.47,3.53,2.92,1.0
1.64,1.0,8,2,1,0,2,1,19,6,11,4,12,17,54,2.63,1.06,2.21,3.59,3.34,0.0
1.7,1.27,8,9,1,0,3,0,15,15,8,6,21,16,42,1.91,1.89,2.55,3.44,2.88,0.0
2.0,1.2,2,6,1,0,4,0,7,8,2,2,11,18,52,0.92,1.0,2.34,3.26,3.39,1.0
1.36,1.64,2,9,1,0,2,0,8,11,4,7,17,11,37,1.12,1.8,4.16,3.48,1.99,1.0
1.1,2.2,5,7,1,0,3,0,13,11,7,5,9,13,30,1.63,1.58,3.05,3.48,2.41,1.0
1.73,0.82,2,9,2,0,3,0,6,15,3,7,23,10,36,0.83,1.93,2.45,3.35,3.09,0.0
1.0,0.9,7,6,0,0,1,0,7,11,2,6,9,14,55,1.08,1.51,2.65,3.12,3.01,2.0
1.4,1.45,11,2,2,0,2,0,14,6,4,4,19,16,64,2.04,1.03,1.67,3.89,5.77,2.0
2.09,0.27,11,2,2,0,4,0,12,7,8,4,14,30,71,1.62,0.89,1.84,3.67,4.66,1.0
1.3,1.0,4,7,3,0,3,0,9,12,5,7,9,12,44,1.14,1.48,2.05,3.48,3.92,0.0
1.82,0.8,7,7,1,0,2,0,14,13,7,8,9,12,61,1.83,1.74,1.69,3.87,5.51,1.0
1.18,1.18,8,5,0,0,2,0,11,10,9,6,8,14,34,1.88,1.6,2.57,3.43,2.86,0.0
1.2,1.2,2,6,1,0,4,0,5,11,2,5,16,22,45,0.78,1.53,2.31,3.57,3.15,0.0
1.64,1.82,6,5,1,0,1,0,9,13,6,5,10,10,42,1.29,1.55,1.94,3.68,4.1,0.0
1.1,0.7,8,3,3,0,2,0,13,11,8,4,15,8,60,1.93,1.28,2.16,3.41,3.72,2.0
1.45,1.17,4,5,4,0,2,0,14,14,6,7,15,14,51,1.65,1.87,2.09,3.55,3.7,2.0
1.75,1.82,7,2,0,0,2,0,16,11,10,5,20,12,47,2.07,1.31,2.44,3.49,3.0,0.0
1.64,1.09,3,6,1,0,2,0,9,7,3,5,14,19,55,1.14,1.14,2.05,3.42,4.0,0.0
1.82,1.18,6,3,2,0,3,0,16,7,5,6,13,19,53,1.74,1.26,2.52,3.24,3.08,0.0
1.33,0.91,4,7,2,0,1,0,13,8,8,3,13,10,41,1.79,1.16,2.22,3.27,3.65,0.0
1.27,1.58,2,3,3,0,5,1,11,7,5,2,11,23,58,1.33,0.87,3.23,3.41,2.34,0.0
1.0,0.91,4,6,2,1,4,0,10,15,3,7,16,17,41,1.27,2.0,2.36,3.43,3.17,1.0
1.09,1.45,5,6,1,0,3,0,7,12,4,8,7,11,46,0.97,1.65,2.94,3.46,2.49,0.0
1.55,2.09,9,3,1,0,2,0,7,7,2,2,15,13,52,1.23,0.98,2.55,3.39,2.92,1.0
1.36,0.92,4,5,1,0,0,0,19,11,4,7,9,16,55,2.02,1.65,2.03,3.58,3.87,2.0
0.92,1.08,2,6,3,0,0,0,13,10,8,7,17,11,32,1.76,1.71,3.58,3.45,2.17,0.0
1.92,0.82,5,2,1,0,3,0,13,7,5,4,15,10,57,1.76,0.94,2.04,3.34,4.14,1.0
1.75,0.33,8,3,0,0,2,0,16,14,3,6,13,15,59,1.65,1.66,1.84,3.78,4.52,2.0
1.75,1.67,5,3,0,0,2,0,19,5,6,2,13,10,53,2.08,0.71,1.89,3.75,4.25,0.0
1.33,1.09,1,8,4,0,4,0,17,11,10,6,17,22,48,2.28,1.79,2.5,3.42,2.96,0.0
1.83,1.5,5,6,1,0,2,0,10,14,5,7,12,12,43,1.35,1.76,2.47,3.45,2.98,1.0
2.0,1.58,6,9,1,0,0,0,17,15,9,2,12,15,50,2.13,1.58,2.15,3.4,3.69,0.0
1.27,0.75,6,6,3,0,3,0,15,11,4,5,17,16,51,1.92,1.57,1.8,3.66,4.96,2.0
1.25,0.92,5,5,0,0,3,0,11,11,5,5,15,19,58,1.49,1.59,1.98,3.57,4.08,0.0
1.33,2.0,7,1,2,0,2,0,12,11,5,4,15,19,49,1.52,1.27,2.44,3.5,2.99,0.0
1.0,1.46,6,2,3,0,4,0,9,8,3,3,15,22,54,1.32,1.21,3.59,3.42,2.18,1.0
1.25,1.08,6,4,2,0,2,0,12,11,6,3,8,22,56,1.7,1.34,2.31,3.35,3.35,1.0
1.92,0.83,8,8,2,0,2,0,16,6,6,2,11,21,48,1.84,0.94,2.13,3.44,3.71,0.0
1.5,1.33,3,10,3,0,1,0,9,12,4,4,15,16,43,1.19,1.62,2.93,3.44,2.51,1.0
1.75,0.83,6,1,1,0,3,0,14,13,5,7,8,22,55,1.49,1.47,1.7,3.94,5.28,1.0
1.42,1.67,6,5,4,0,0,0,14,12,6,5,22,16,46,1.76,1.42,2.42,3.45,3.05,2.0
1.85,1.0,4,3,0,0,2,0,9,9,5,4,15,18,36,1.17,1.22,2.02,3.51,4.0,0.0
2.08,1.46,12,5,2,0,0,0,15,12,11,4,11,15,58,2.1,1.47,2.06,3.62,3.74,0.0
1.85,0.85,2,6,2,0,4,0,8,8,6,3,16,16,53,1.36,1.11,1.63,4.21,5.63,0.0
1.69,1.0,8,4,0,0,3,0,15,9,6,6,13,14,51,2.01,1.51,1.92,3.8,4.08,1.0
1.85,0.92,6,3,4,0,1,0,14,10,5,7,26,12,45,1.75,1.68,2.66,3.12,2.99,2.0
1.08,1.46,6,6,0,1,3,0,13,14,6,7,8,9,57,1.67,1.73,2.6,3.26,2.95,1.0
1.17,1.31,9,5,0,0,0,0,15,8,9,4,15,13,41,2.01,1.08,1.86,3.75,4.42,0.0
1.46,1.54,3,6,1,0,1,0,14,18,7,8,16,11,46,1.75,2.15,2.08,3.57,3.7,0.0
1.62,1.08,16,4,1,0,2,0,21,9,4,4,7,12,68,2.37,1.16,1.8,3.8,4.71,1.0
1.46,0.54,3,1,0,0,1,0,13,14,7,5,11,15,46,1.71,1.76,2.54,3.36,2.95,0.0
1.38,1.85,4,2,2,0,5,0,8,8,2,6,15,13,56,1.27,1.21,2.89,3.54,2.49,1.0
1.77,1.43,4,2,0,0,2,0,10,12,3,6,14,16,42,1.38,1.71,2.93,3.41,2.53,2.0
1.31,0.77,5,5,2,0,4,0,16,13,4,10,13,15,48,1.88,2.03,1.91,3.6,4.37,2.0
1.23,0.92,2,6,2,0,2,0,10,17,4,7,13,21,54,1.33,2.14,2.22,3.4,3.5,1.0
2.0,1.0,5,6,1,0,1,0,12,12,3,3,14,12,49,1.42,1.58,2.58,3.5,2.8,0.0
1.46,1.08,4,1,2,0,2,0,20,8,8,3,6,20,59,2.5,1.28,2.33,3.44,3.22,0.0
1.46,1.31,3,3,4,0,1,0,13,14,7,6,15,11,48,1.73,1.63,2.62,3.54,2.73,1.0
1.93,0.85,2,3,4,0,3,0,14,10,4,7,20,22,55,1.65,1.38,1.8,3.55,4.4,2.0
1.0,1.77,3,10,5,1,2,0,9,20,3,8,13,10,35,1.26,2.58,3.01,3.46,2.45,0.0
1.71,0.5,8,0,1,0,1,0,11,8,3,2,17,17,56,1.55,1.05,2.52,3.25,3.07,1.0
2.14,1.07,5,7,2,1,3,1,20,11,6,6,16,22,52,2.37,1.67,2.2,3.53,3.41,2.0
1.64,1.43,4,1,1,0,0,0,10,4,5,0,19,20,56,1.22,0.38,2.0,3.67,3.87,1.0
1.57,0.79,10,7,2,0,3,0,21,17,7,8,10,20,56,2.05,1.8,1.65,4.08,5.54,0.0
1.57,1.43,8,0,2,0,4,0,13,7,5,3,14,12,46,1.41,0.9,2.45,3.26,3.17,0.0
1.93,1.07,7,5,3,0,1,0,8,8,5,3,14,12,60,1.19,0.95,1.51,4.44,7.05,1.0
1.31,1.36,5,3,0,0,0,0,10,11,4,7,11,11,55,1.27,1.51,1.78,3.85,4.76,1.0
1.57,1.21,2,5,2,0,0,0,10,16,5,5,10,12,36,1.39,1.99,2.37,3.53,3.08,1.0
1.07,1.0,3,9,3,0,2,0,7,15,6,9,18,11,55,1.38,2.11,2.52,3.55,2.84,1.0
2.07,1.0,5,7,2,0,3,0,13,13,3,9,13,11,56,1.58,1.79,2.41,3.53,3.01,2.0
1.57,0.93,6,4,2,0,2,0,16,14,7,6,8,17,61,2.19,1.76,1.81,3.8,4.7,0.0
1.36,1.29,4,4,3,0,1,0,14,7,6,5,10,12,62,1.91,1.11,2.99,3.57,2.4,2.0
1.21,0.93,3,5,2,0,3,1,9,10,7,3,13,16,55,1.58,1.24,2.55,3.35,2.95,2.0
1.43,1.0,3,11,3,0,1,0,13,10,5,4,14,11,46,1.56,1.32,2.1,3.53,3.7,0.0
1.21,0.93,7,5,0,0,5,0,18,11,12,5,14,21,57,2.59,1.51,2.5,3.34,3.03,2.0
1.29,1.79,11,4,2,0,1,0,13,12,5,7,14,13,55,1.58,1.55,2.02,3.59,3.9,1.0
1.14,1.0,9,1,1,0,2,0,17,6,8,4,15,11,59,2.21,1.04,2.4,3.26,3.26,1.0
1.64,1.64,10,6,3,0,1,0,14,18,4,8,15,12,48,1.75,2.2,2.86,3.49,2.54,0.0
1.53,1.33,8,8,1,0,1,0,10,18,5,9,11,9,41,1.47,2.33,2.46,3.49,2.96,1.0
1.93,1.2,3,8,3,0,1,0,14,13,6,6,13,14,36,1.65,1.83,2.99,3.47,2.45,1.0
1.6,0.73,5,7,1,0,1,0,7,9,4,3,9,20,54,1.09,1.08,1.88,3.78,4.28,1.0
1.67,1.07,9,5,4,0,2,0,10,16,5,3,17,11,37,1.39,1.66,2.19,3.32,3.68,1.0
1.8,1.33,6,3,4,0,3,2,15,9,7,6,13,10,61,1.98,1.38,2.06,3.61,3.74,0.0
2.0,1.53,7,5,1,0,0,0,10,3,7,3,11,15,46,1.63,0.99,2.54,3.55,2.82,0.0
1.07,1.2,5,5,3,0,2,1,12,21,4,7,14,9,44,1.5,2.34,2.63,3.56,2.71,2.0
1.67,1.4,4,8,2,0,2,0,6,8,3,5,16,9,50,0.81,1.2,2.4,3.0,3.15,2.0
1.87,1.73,6,6,1,0,2,0,13,13,5,7,17,12,59,1.88,1.8,2.06,3.66,3.67,2.0
1.67,0.93,2,1,1,0,2,1,12,9,6,5,14,19,55,1.77,1.32,1.8,3.82,4.69,0.0
1.53,0.87,7,6,1,0,1,1,26,15,9,10,10,12,61,3.09,2.15,1.73,3.94,5.04,0.0
1.13,1.07,6,4,0,0,3,0,12,16,4,6,12,15,42,1.5,1.95,2.34,3.54,3.12,0.0
1.27,1.53,6,10,3,0,1,0,9,14,3,6,17,12,55,1.28,1.92,2.61,3.58,2.72,2.0
1.13,0.53,4,5,2,0,1,0,9,13,6,4,14,11,47,1.41,1.51,2.25,3.47,3.36,0.0
1.27,1.4,11,1,3,0,1,0,12,8,5,6,12,16,56,1.57,1.11,2.45,3.54,2.94,2.0
1.73,1.07,2,1,0,0,1,0,8,8,4,2,13,10,51,1.12,1.01,2.48,3.42,2.99,0.0
1.13,1.13,4,3,4,0,2,0,15,8,7,2,17,16,50,1.91,1.1,2.49,3.63,2.83,0.0
1.67,1.0,6,3,1,0,2,0,16,5,9,2,9,16,59,2.03,0.84,1.81,3.69,4.81,0.0
1.5,1.44,3,4,3,0,0,0,18,19,7,6,7,21,57,2.13,2.18,2.49,3.4,2.99,2.0
1.56,1.19,8,9,3,0,3,0,24,7,8,2,15,8,45,2.63,1.04,2.3,3.5,3.23,0.0
1.25,1.31,7,6,0,0,1,0,10,13,6,2,13,11,35,1.51,1.54,2.08,3.61,3.67,0.0
1.88,1.5,6,4,1,0,1,0,15,14,5,7,11,11,55,2.08,1.89,1.85,3.83,4.34,1.0
1.63,1.81,10,2,3,0,3,0,7,12,5,9,17,14,54,1.36,1.78,3.27,3.6,2.24,2.0
2.06,1.5,4,13,1,0,0,0,12,12,6,5,4,8,42,0.0,0.0,2.89,3.63,2.45,1.0
1.0,0.75,2,2,3,0,2,0,10,16,4,8,9,5,52,0.0,0.0,3.1,3.66,2.3,0.0
1.56,1.31,2,5,2,0,3,0,10,6,5,2,7,7,52,0.0,0.0,2.44,3.32,3.13,1.0
1.88,1.06,4,3,1,0,1,0,25,6,6,6,8,8,61,0.0,0.0,2.45,3.67,2.87,2.0
1.19,0.81,4,3,0,0,0,0,14,8,4,5,15,12,47,0.0,0.0,1.57,4.51,5.81,2.0
1.25,0.88,0,14,1,0,2,0,9,10,3,4,10,13,41,0.0,0.0,1.97,3.64,4.03,0.0
1.19,1.0,5,8,0,0,1,0,15,10,5,5,7,7,50,0.0,0.0,1.75,4.09,4.69,2.0
1.81,0.5,7,6,1,0,4,0,16,9,4,4,12,13,56,0.0,0.0,2.52,3.54,2.85,1.0
1.75,1.06,4,9,4,0,4,0,15,16,6,6,15,17,54,0.0,0.0,1.94,3.88,3.88,1.0
1.75,1.63,3,5,2,0,2,0,9,11,4,6,13,12,48,0.0,0.0,2.05,3.74,3.63,2.0
1.63,1.0,7,4,3,0,3,1,14,6,6,2,13,10,53,0.0,0.0,2.24,3.55,3.31,1.0
1.25,1.25,4,5,2,0,2,0,13,11,6,4,13,16,52,0.0,0.0,2.42,3.69,2.89,0.0
1.75,0.94,4,5,0,0,1,0,14,8,10,5,20,10,62,0.0,0.0,2.39,3.6,2.99,0.0
0.0,0.0,4,10,1,0,3,0,13,16,4,9,11,11,56,1.43,1.93,1.8,3.65,4.25,2.0
0.0,0.0,6,1,3,0,1,1,13,13,3,6,14,20,51,1.45,1.47,1.68,3.61,5.79,2.0
0.0,0.0,4,9,1,0,3,0,12,11,10,4,23,17,42,1.74,1.31,3.09,3.17,2.48,0.0
0.0,0.0,6,8,1,0,1,0,13,9,6,6,18,11,54,1.49,1.22,2.35,3.07,3.43,0.0
0.0,0.0,3,4,0,0,1,0,6,6,3,5,9,11,42,0.84,1.07,2.35,3.07,3.43,2.0
0.0,0.0,5,2,2,0,3,0,12,6,4,2,20,19,49,1.42,0.72,1.78,3.48,5.17,0.0
0.0,0.0,8,3,3,0,4,0,7,6,3,2,14,20,47,1.01,0.74,2.85,3.25,2.45,0.0
0.0,0.0,7,2,1,0,1,0,13,16,6,10,8,12,51,1.51,1.95,2.47,3.14,3.12,1.0
0.0,0.0,3,3,0,0,3,0,17,10,4,4,10,16,43,1.67,1.16,2.3,3.22,3.48,0.0
0.0,0.0,9,3,1,0,3,0,21,13,6,8,13,14,66,2.19,1.61,1.81,3.49,4.93,1.0
0.0,0.0,6,6,1,0,4,0,13,10,6,4,17,18,47,1.53,1.29,2.3,3.27,3.34,0.0
0.0,0.0,2,1,3,0,3,0,10,7,5,4,14,16,50,1.36,0.92,2.23,3.13,3.67,0.0
0.0,0.0,7,3,3,0,1,1,22,4,8,3,12,13,59,2.61,0.71,2.62,3.19,2.89,2.0
0.0,0.0,4,2,1,0,3,0,16,10,6,5,19,20,44,1.7,1.18,2.24,3.28,3.45,0.0
0.0,0.0,5,2,2,0,1,0,12,7,3,5,11,16,34,1.36,0.97,3.4,3.06,2.39,2.0
0.0,0.0,4,8,2,1,2,0,7,16,5,5,12,15,55,1.03,1.75,1.65,3.85,5.83,1.0
0.0,0.0,8,4,1,0,0,0,8,7,4,0,15,10,52,1.07,0.7,2.33,3.07,3.52,1.0
0.0,0.0,9,3,2,0,1,0,11,8,7,5,14,18,56,1.56,1.08,1.72,3.57,5.6,1.0
0.0,0.0,7,5,0,0,0,0,12,8,8,2,8,13,59,1.59,1.13,1.9,3.29,4.77,0.0
3.0,0.0,4,5,0,0,2,0,11,12,5,6,18,14,51,1.3,1.44,2.22,3.17,3.66,0.0
1.0,0.0,7,0,1,0,4,0,14,5,8,2,12,17,67,2.08,0.58,1.49,4.14,7.89,0.0
3.0,0.0,2,8,1,0,2,1,14,10,6,5,11,15,42,1.5,1.39,2.56,3.36,2.97,1.0
0.0,0.0,6,1,3,0,3,0,11,8,3,3,14,27,52,1.27,0.91,2.95,3.25,2.54,1.0
3.0,3.0,4,4,1,0,1,0,17,12,4,2,13,8,38,1.85,1.34,2.44,3.55,2.87,1.0
